review_id,drug_raw,review_text,rating,created_at,drug
239,Advil,I took Advil and experienced palpitations. It helped but had side effects.,4,2024-09-25 17:00:00,Ibuprofen
240,Tylenol,I took Tylenol and experienced rash and stomach cramps and dizzy. It helped but had side effects.,5,2024-05-07 17:00:00,Acetaminophen
241,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,1,2024-12-22 15:00:00,Acetaminophen
242,Ibuprofen,I took Ibuprofen and experienced blood pressure and insomnia and panic. It helped but had side effects.,5,2025-05-12 23:00:00,Ibuprofen
243,Tylenol,I took Tylenol and experienced vomiting. It helped but had side effects.,3,2025-04-11 15:00:00,Acetaminophen
244,Metformin,I took Metformin and experienced vomiting and palpitations and hives. It helped but had side effects.,3,2024-12-05 02:00:00,Metformin
245,Advil,I took Advil and experienced stomach cramps. It helped but had side effects.,5,2024-07-17 05:00:00,Ibuprofen
246,Ibuprofen,I took Ibuprofen and experienced bloating and redness and palpitations. It helped but had side effects.,1,2024-04-10 20:00:00,Ibuprofen
247,Metformin,I took Metformin and experienced stomach cramps and bloating and headache. It helped but had side effects.,4,2024-09-13 18:00:00,Metformin
248,Ibuprofen,I took Ibuprofen and experienced irritable and headache. It helped but had side effects.,1,2024-07-27 00:00:00,Ibuprofen
249,Metformin,I took Metformin and experienced stomach cramps and constipation and anxiety. It helped but had side effects.,5,2024-02-12 08:00:00,Metformin
250,Acetaminophen,I took Acetaminophen and experienced panic. It helped but had side effects.,3,2025-02-24 02:00:00,Acetaminophen
251,Advil,I took Advil and experienced diarrhea and bloating and irritable. It helped but had side effects.,2,2024-03-18 12:00:00,Ibuprofen
252,Glucophage,I took Glucophage and experienced fatigue and rash. It helped but had side effects.,1,2024-08-08 14:00:00,Metformin
253,Acetaminophen,I took Acetaminophen and experienced dizzy. It helped but had side effects.,4,2025-07-14 05:00:00,Acetaminophen
254,Advil,I took Advil and experienced palpitations and dizzy and anxiety. It helped but had side effects.,4,2025-04-22 11:00:00,Ibuprofen
255,Acetaminophen,I took Acetaminophen and experienced chest pain. It helped but had side effects.,3,2025-06-30 02:00:00,Acetaminophen
256,Ibuprofen,I took Ibuprofen and experienced redness. It helped but had side effects.,2,2024-02-25 21:00:00,Ibuprofen
257,Advil,I took Advil and experienced anxiety and depression. It helped but had side effects.,3,2024-04-06 22:00:00,Ibuprofen
258,Advil,I took Advil and experienced headache. It helped but had side effects.,1,2024-09-01 22:00:00,Ibuprofen
259,Tylenol,I took Tylenol and experienced blood pressure and anxiety and diarrhea. It helped but had side effects.,3,2024-03-14 22:00:00,Acetaminophen
260,Acetaminophen,I took Acetaminophen and experienced depression. It helped but had side effects.,5,2025-04-09 10:00:00,Acetaminophen
261,Advil,I took Advil and experienced hives. It helped but had side effects.,1,2025-07-08 02:00:00,Ibuprofen
262,Advil,I took Advil and experienced irritable and diarrhea. It helped but had side effects.,3,2024-10-22 14:00:00,Ibuprofen
263,Tylenol,I took Tylenol and experienced nausea. It helped but had side effects.,1,2025-09-02 09:00:00,Acetaminophen
264,Glucophage,I took Glucophage and experienced fatigue and hives. It helped but had side effects.,5,2025-03-13 02:00:00,Metformin
265,Metformin,I took Metformin and experienced diarrhea and headache. It helped but had side effects.,5,2024-02-04 00:00:00,Metformin
266,Metformin,I took Metformin and experienced depression and itching. It helped but had side effects.,3,2024-09-14 07:00:00,Metformin
267,Advil,I took Advil and experienced dizzy. It helped but had side effects.,4,2024-03-22 21:00:00,Ibuprofen
268,Glucophage,I took Glucophage and experienced vomiting. It helped but had side effects.,1,2025-06-09 11:00:00,Metformin
269,Metformin,I took Metformin and experienced chest pain and redness and fatigue. It helped but had side effects.,3,2024-07-03 13:00:00,Metformin
270,Tylenol,I took Tylenol and experienced palpitations and dizzy. It helped but had side effects.,1,2025-08-05 03:00:00,Acetaminophen
271,Ibuprofen,I took Ibuprofen and experienced constipation and nausea. It helped but had side effects.,2,2025-05-17 04:00:00,Ibuprofen
272,Metformin,I took Metformin and experienced tremor and diarrhea. It helped but had side effects.,1,2024-11-13 23:00:00,Metformin
273,Advil,I took Advil and experienced nausea and itching. It helped but had side effects.,5,2025-08-07 19:00:00,Ibuprofen
274,Tylenol,I took Tylenol and experienced tremor and redness and constipation. It helped but had side effects.,3,2024-11-25 21:00:00,Acetaminophen
275,Acetaminophen,I took Acetaminophen and experienced nausea. It helped but had side effects.,2,2024-02-16 19:00:00,Acetaminophen
276,Tylenol,I took Tylenol and experienced panic. It helped but had side effects.,4,2024-03-30 11:00:00,Acetaminophen
277,Acetaminophen,I took Acetaminophen and experienced stomach cramps and hives. It helped but had side effects.,4,2024-04-30 18:00:00,Acetaminophen
278,Acetaminophen,I took Acetaminophen and experienced insomnia and hives and depression. It helped but had side effects.,5,2024-02-29 17:00:00,Acetaminophen
279,Glucophage,I took Glucophage and experienced palpitations and diarrhea. It helped but had side effects.,1,2025-01-28 10:00:00,Metformin
280,Tylenol,I took Tylenol and experienced redness. It helped but had side effects.,3,2024-09-05 22:00:00,Acetaminophen
281,Metformin,I took Metformin and experienced tremor and insomnia. It helped but had side effects.,5,2024-02-12 15:00:00,Metformin
282,Glucophage,I took Glucophage and experienced nausea. It helped but had side effects.,3,2025-03-04 12:00:00,Metformin
283,Acetaminophen,I took Acetaminophen and experienced stomach cramps. It helped but had side effects.,2,2024-10-04 19:00:00,Acetaminophen
284,Metformin,I took Metformin and experienced rash and fatigue. It helped but had side effects.,4,2025-05-14 15:00:00,Metformin
285,Glucophage,I took Glucophage and experienced insomnia. It helped but had side effects.,3,2024-04-27 23:00:00,Metformin
286,Acetaminophen,I took Acetaminophen and experienced bloating and stomach cramps and redness. It helped but had side effects.,3,2024-05-19 18:00:00,Acetaminophen
287,Tylenol,I took Tylenol and experienced brain fog and tremor and irritable. It helped but had side effects.,4,2024-10-01 15:00:00,Acetaminophen
288,Ibuprofen,I took Ibuprofen and experienced anxiety. It helped but had side effects.,2,2024-06-08 20:00:00,Ibuprofen
289,Metformin,I took Metformin and experienced diarrhea. It helped but had side effects.,1,2024-02-07 03:00:00,Metformin
290,Glucophage,I took Glucophage and experienced bloating and hives. It helped but had side effects.,5,2025-07-26 15:00:00,Metformin
291,Glucophage,I took Glucophage and experienced chest pain. It helped but had side effects.,1,2024-12-30 03:00:00,Metformin
292,Acetaminophen,I took Acetaminophen and experienced stomach cramps. It helped but had side effects.,3,2024-03-25 04:00:00,Acetaminophen
293,Ibuprofen,I took Ibuprofen and experienced palpitations and dizzy and tremor. It helped but had side effects.,3,2024-04-05 12:00:00,Ibuprofen
294,Ibuprofen,I took Ibuprofen and experienced redness and anxiety and headache. It helped but had side effects.,5,2024-01-21 08:00:00,Ibuprofen
295,Ibuprofen,I took Ibuprofen and experienced nausea and chest pain. It helped but had side effects.,3,2025-01-08 16:00:00,Ibuprofen
296,Advil,I took Advil and experienced dizzy. It helped but had side effects.,5,2024-02-16 05:00:00,Ibuprofen
297,Metformin,I took Metformin and experienced panic and fatigue. It helped but had side effects.,5,2025-01-20 15:00:00,Metformin
298,Ibuprofen,I took Ibuprofen and experienced headache. It helped but had side effects.,4,2024-11-28 05:00:00,Ibuprofen
299,Acetaminophen,I took Acetaminophen and experienced headache. It helped but had side effects.,5,2024-08-05 08:00:00,Acetaminophen
300,Metformin,I took Metformin and experienced vomiting and redness. It helped but had side effects.,4,2024-03-13 00:00:00,Metformin
301,Metformin,I took Metformin and experienced nausea and anxiety. It helped but had side effects.,3,2024-06-10 05:00:00,Metformin
302,Metformin,I took Metformin and experienced headache. It helped but had side effects.,3,2025-05-11 14:00:00,Metformin
303,Metformin,I took Metformin and experienced brain fog. It helped but had side effects.,2,2025-05-24 05:00:00,Metformin
304,Tylenol,I took Tylenol and experienced palpitations and itching. It helped but had side effects.,2,2024-09-07 14:00:00,Acetaminophen
305,Tylenol,I took Tylenol and experienced panic. It helped but had side effects.,2,2025-08-09 02:00:00,Acetaminophen
306,Glucophage,I took Glucophage and experienced irritable and itching and redness. It helped but had side effects.,1,2025-05-26 12:00:00,Metformin
307,Metformin,I took Metformin and experienced bloating. It helped but had side effects.,3,2024-02-28 08:00:00,Metformin
308,Tylenol,I took Tylenol and experienced constipation. It helped but had side effects.,3,2024-07-29 13:00:00,Acetaminophen
309,Glucophage,I took Glucophage and experienced diarrhea. It helped but had side effects.,1,2024-12-05 02:00:00,Metformin
310,Glucophage,I took Glucophage and experienced itching. It helped but had side effects.,5,2025-01-04 11:00:00,Metformin
311,Advil,I took Advil and experienced fatigue. It helped but had side effects.,4,2024-06-24 01:00:00,Ibuprofen
312,Glucophage,I took Glucophage and experienced bloating. It helped but had side effects.,1,2025-06-15 09:00:00,Metformin
313,Ibuprofen,I took Ibuprofen and experienced hives. It helped but had side effects.,2,2025-05-24 08:00:00,Ibuprofen
314,Tylenol,I took Tylenol and experienced bloating and blood pressure. It helped but had side effects.,3,2025-05-18 19:00:00,Acetaminophen
315,Glucophage,I took Glucophage and experienced fatigue. It helped but had side effects.,5,2025-04-23 19:00:00,Metformin
316,Ibuprofen,I took Ibuprofen and experienced depression. It helped but had side effects.,4,2024-12-18 16:00:00,Ibuprofen
317,Glucophage,I took Glucophage and experienced anxiety and brain fog. It helped but had side effects.,5,2024-03-20 00:00:00,Metformin
318,Metformin,I took Metformin and experienced dizzy and depression. It helped but had side effects.,2,2024-08-02 01:00:00,Metformin
319,Metformin,I took Metformin and experienced chest pain and diarrhea and palpitations. It helped but had side effects.,3,2024-02-15 03:00:00,Metformin
320,Metformin,I took Metformin and experienced redness. It helped but had side effects.,1,2025-08-09 21:00:00,Metformin
321,Tylenol,I took Tylenol and experienced irritable. It helped but had side effects.,2,2024-01-19 04:00:00,Acetaminophen
322,Metformin,I took Metformin and experienced fatigue and hives and blood pressure. It helped but had side effects.,1,2024-04-25 11:00:00,Metformin
323,Glucophage,I took Glucophage and experienced bloating and brain fog and anxiety. It helped but had side effects.,1,2025-02-23 14:00:00,Metformin
324,Glucophage,I took Glucophage and experienced rash and fatigue. It helped but had side effects.,4,2024-09-07 15:00:00,Metformin
325,Metformin,I took Metformin and experienced rash. It helped but had side effects.,3,2024-08-31 05:00:00,Metformin
326,Acetaminophen,I took Acetaminophen and experienced vomiting. It helped but had side effects.,1,2025-03-14 14:00:00,Acetaminophen
327,Ibuprofen,I took Ibuprofen and experienced fatigue and rash. It helped but had side effects.,4,2025-02-19 11:00:00,Ibuprofen
328,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,2,2024-02-13 07:00:00,Acetaminophen
329,Advil,I took Advil and experienced irritable. It helped but had side effects.,4,2025-05-02 03:00:00,Ibuprofen
330,Acetaminophen,I took Acetaminophen and experienced anxiety and palpitations. It helped but had side effects.,2,2024-06-28 06:00:00,Acetaminophen
331,Tylenol,I took Tylenol and experienced dizzy. It helped but had side effects.,5,2024-02-03 11:00:00,Acetaminophen
332,Tylenol,I took Tylenol and experienced diarrhea. It helped but had side effects.,3,2025-01-12 07:00:00,Acetaminophen
333,Advil,I took Advil and experienced rash. It helped but had side effects.,1,2024-09-23 10:00:00,Ibuprofen
334,Metformin,I took Metformin and experienced headache and chest pain and depression. It helped but had side effects.,3,2024-06-20 02:00:00,Metformin
335,Glucophage,I took Glucophage and experienced hives and irritable and insomnia. It helped but had side effects.,5,2025-04-18 18:00:00,Metformin
336,Advil,I took Advil and experienced insomnia and headache and itching. It helped but had side effects.,4,2025-03-08 19:00:00,Ibuprofen
337,Metformin,I took Metformin and experienced insomnia and brain fog and fatigue. It helped but had side effects.,4,2025-02-06 08:00:00,Metformin
338,Tylenol,I took Tylenol and experienced itching. It helped but had side effects.,4,2025-04-27 08:00:00,Acetaminophen
339,Glucophage,I took Glucophage and experienced rash. It helped but had side effects.,3,2025-01-08 06:00:00,Metformin
340,Tylenol,I took Tylenol and experienced brain fog and anxiety. It helped but had side effects.,1,2024-01-23 15:00:00,Acetaminophen
341,Tylenol,I took Tylenol and experienced rash. It helped but had side effects.,1,2025-06-25 18:00:00,Acetaminophen
342,Tylenol,I took Tylenol and experienced depression and brain fog and bloating. It helped but had side effects.,3,2024-09-27 08:00:00,Acetaminophen
343,Acetaminophen,I took Acetaminophen and experienced brain fog and depression. It helped but had side effects.,2,2025-07-26 05:00:00,Acetaminophen
344,Tylenol,I took Tylenol and experienced redness and fatigue. It helped but had side effects.,2,2025-04-24 16:00:00,Acetaminophen
345,Glucophage,I took Glucophage and experienced headache. It helped but had side effects.,4,2024-10-11 06:00:00,Metformin
346,Acetaminophen,I took Acetaminophen and experienced constipation and stomach cramps. It helped but had side effects.,2,2024-02-03 02:00:00,Acetaminophen
